Invoice List by Date,,,,,,,
Bandwear.com Inc.,,,,,,,
"January-December, 2023",,,,,,,

Date,Transaction type,Num,Name,Memo/Description,Due date,Amount,Open balance
07/24/2023,Invoice,21041,Kait Dunton,Kait Dunton KEYBOARD Tee,07/25/2023,"2,209.89",0.00
07/24/2023,Invoice,21045,Kait Dunton,Kait Dunton KEYBOARD Hat,07/25/2023,"1,285.08",0.00
07/24/2023,Invoice,21067,Hand Drawn Pressing,Hand Drawn Records Mechanic Jacket REORDER,08/23/2023,90.49,0.00
07/25/2023,Invoice,21060,Gunner Black Co.,Justin Furstenfeld Love. Forgive. Move Forward. Wristband,07/25/2023,489.00,0.00
07/25/2023,Invoice,21061,Scoop Merchandise,Blue October HeartX Playing Cards,07/25/2023,"5,281.73",0.00
07/25/2023,Invoice,21062,Gunner Black Co.,Open Book 2023 M&G 11x17 Tour Posters,07/25/2023,485.46,0.00
07/25/2023,Invoice,21063,Warrant,"Warrant ""80's Ladies"" Men-Unisex Tee",07/28/2023,"2,302.99",0.00
07/25/2023,Invoice,21064,Tufstrings,Ryan Delahoussaye B&W Poster,07/25/2023,275.36,0.00
07/25/2023,Invoice,21065,SkyeChristy,SkyeChristy Tour Tee,07/28/2023,"1,743.19",0.00
07/25/2023,Invoice,21066,Jackopierce,Jackopierce Shotgun Tee Reorder,07/28/2023,683.41,0.00
07/25/2023,Invoice,21068,Warrant,Warrant Skull Wings Bowler Hat Tee REORDER,07/25/2023,"2,524.08",0.00
07/25/2023,Invoice,21069,Gunner Black Co.,Gunner Black Furstenfeld 1975 College Tee,07/25/2023,"3,142.84",0.00
07/25/2023,Invoice,21070,Gunner Black Co.,Gunner Black Furstenfeld Politics Tee,07/25/2023,"1,880.19",0.00
07/25/2023,Invoice,21073,Kait Dunton,Kait Dunton KEYBOARD Tee,07/25/2023,"2,140.33",0.00
07/25/2023,Invoice,21074,Kait Dunton,Kait Dunton KEYBOARD Hat,07/25/2023,"1,213.04",0.00
07/27/2023,Invoice,21059,Baseline/Wilspro:Marc Broussard,Marc Broussard Ivy Cap Reorder,07/31/2023,720.04,0.00
07/27/2023,Invoice,21075,Jackopierce,Jackopierce Star Dad Hats REORDER,07/28/2023,593.42,0.00
07/27/2023,Invoice,21076,Jackopierce,Jackopierce STAR Tee Reorder,07/28/2023,"2,282.52",0.00
07/27/2023,Invoice,21077,Bowling For Soup,Bowling For Soup Slam Drunk Raglan,07/27/2023,"2,484.22",0.00
07/28/2023,Invoice,21078,Bartley Dunnes,Bartley Dunnes A Most Unusual Pub Matchbook,07/28/2023,788.80,0.00
07/28/2023,Invoice,21079,Gunner Black Co.,Gunner Black Open Book Quote Tee,07/28/2023,"3,076.92",0.00
07/28/2023,Invoice,21080,Hand Drawn Pressing,,08/27/2023,100.00,0.00
07/31/2023,Invoice,F20258,Nothing More,,08/07/2023,"5,136.97",0.00
07/31/2023,Invoice,F20259,URComped,,08/07/2023,"2,333.21",0.00
07/31/2023,Invoice,F20260,PCI 2 (Publishing Concepts) (deleted),,07/31/2023,"6,533.99",0.00
07/31/2023,Invoice,F20261,Shopify - Gentle Giant,,08/07/2023,615.68,0.00
07/31/2023,Invoice,F20262,Bandcamp - Heavy Metal Store,,08/30/2023,444.53,0.00
07/31/2023,Invoice,F20263,Shopify - Tower Records,,08/07/2023,"1,062.94",0.00
07/31/2023,Invoice,F20264,Shopify - Heavy Metal Magazine,,08/30/2023,"4,296.96",0.00
07/31/2023,Invoice,F20265,Andy Timmons,,08/07/2023,268.67,0.00
07/31/2023,Invoice,F20266,Shopify - Semisonic,,08/07/2023,65.04,0.00
07/31/2023,Invoice,F20267,Morgan James,,08/30/2023,106.34,0.00
07/31/2023,Invoice,F20268,Shopify - Engelbert Humperdinck,,08/07/2023,105.78,0.00
07/31/2023,Invoice,F20270,Shopify - Lethal Amounts,,08/07/2023,321.04,0.00
07/31/2023,Invoice,F20271,Bandcamp - Chrystabell,,08/07/2023,11.56,0.00
07/31/2023,Invoice,F20272,Shopify - LC Records,,08/07/2023,225.96,0.00
07/31/2023,Invoice,F20273,Shopify - TNT Recordings,,08/07/2023,93.06,0.00
07/31/2023,Invoice,F20274,Shopify - Monique Billings,,08/07/2023,12.53,0.00
07/31/2023,Invoice,F20275,Shopify - Spottie WiFi,,08/07/2023,141.43,0.00
07/31/2023,Invoice,F20277,Bandcamp - Laura Ainsworth,,08/07/2023,1.65,0.00
07/31/2023,Invoice,F20278,They Might Be Giants,,08/31/2023,12.00,0.00
07/31/2023,Invoice,F20279,Shopify - Changeland,,08/07/2023,34.05,0.00
07/31/2023,Invoice,F20280,Shopify - Pinpoint Dealer Services,,08/07/2023,74.87,0.00
07/31/2023,Invoice,F20281,Shopify - PRN Alumni Foundation,,08/07/2023,34.42,0.00
07/31/2023,Invoice,F20282,Shopify - Vaultboy,,08/07/2023,49.76,0.00
07/31/2023,Invoice,F20283,Shopify - Violetta Zironi,,08/07/2023,28.50,0.00
07/31/2023,Invoice,F20284,Shopify - Zyg Zyg Publishing,,08/07/2023,10.45,0.00
07/31/2023,Invoice,F20285,What School Could Be?,,08/31/2023,556.66,0.00
07/31/2023,Invoice,F20269,Freedom Keepers United,,08/07/2023,474.85,0.00
08/02/2023,Invoice,21082,Gunner Black Co.,Gunner Black Photo Tour Tee,08/02/2023,"3,967.48",0.00
08/02/2023,Invoice,21083,PCI 2 (Publishing Concepts) (deleted):The Culinary Institute of America (deleted),PCI - The Culinary Institute of America,08/02/2023,"49,986.10",0.00
08/02/2023,Invoice,21084,PCI 2 (Publishing Concepts) (deleted):American Legion Department of Illinois (deleted),,08/02/2023,"38,699.93",0.00
08/02/2023,Invoice,21085,Ski With Wade,Ski With Wade Logo Silicone Patch Trucker Hat,08/04/2023,"4,542.08",0.00
08/08/2023,Invoice,21086,Jaret Reddick,Jaret Ray Reddick Raven Cycle Tee,08/08/2023,"1,869.43",0.00
08/10/2023,Invoice,21087,Magnolia Boulevard,Magnolia Blvd Maroon Koozie Reorder,08/11/2023,368.12,0.00
08/11/2023,Invoice,21088,Among You,Among You Logo Dad Hat,08/11/2023,700.89,0.00
08/11/2023,Invoice,21089,Baseline/Wilspro:Glass Bead Music Inc (Josh Radin),Josh Radin 2023 Fall Tour Poster,08/11/2023,222.81,0.00
08/11/2023,Invoice,21090,Baseline/Wilspro:Glass Bead Music Inc (Josh Radin),Josh Radin Beetle Tee Cream REORDER,08/11/2023,600.80,0.00
08/11/2023,Invoice,21091,Baseline/Wilspro:Glass Bead Music Inc (Josh Radin),Josh Radin Guitar Logo Beanie,08/11/2023,711.94,0.00
08/11/2023,Invoice,21092,Jaret Reddick,Jaret Ray Reddick Purple Cowboy Tee,08/11/2023,"1,964.13",0.00
08/11/2023,Invoice,21093,Home Free,Home Free Eagle Arched Logo Sweatshirts,08/14/2023,"3,610.63",0.00
08/11/2023,Invoice,21094,Home Free,Home Free Bus Heart Women's Scoop Neck Tee,08/14/2023,"1,274.49",0.00
08/11/2023,Invoice,21095,Home Free,Home Free Band Photo Toast Long Sleeve Tee,08/14/2023,"2,512.62",0.00
08/11/2023,Invoice,21096,Home Free,Home Free Driving/Car UK/EU 2023 Tour Tee,08/14/2023,"1,453.39",0.00
08/11/2023,Invoice,21097,Home Free,Home Free Bus UK/EU 2023 Tour Tee,08/14/2023,"1,280.58",0.00
08/15/2023,Invoice,21098,Home Free,Home Free Austria Tee,08/15/2023,495.47,0.00
08/15/2023,Invoice,21099,Home Free,Home Free Denmark Tee,08/15/2023,495.47,0.00
08/15/2023,Invoice,21100,Home Free,Home Free Switzerland Tees,08/15/2023,495.47,0.00
08/15/2023,Invoice,21101,Home Free,Home Free Sweden Tees,08/15/2023,668.95,0.00
08/15/2023,Invoice,21102,Home Free,Home Free England Tees,08/15/2023,668.95,0.00
08/15/2023,Invoice,21103,Home Free,Home Free Germany Tees,08/15/2023,703.17,0.00
08/15/2023,Invoice,21104,PCI 2 (Publishing Concepts) (deleted):1st Marine Division Association (deleted),PCI 1st Marine Division Association,08/15/2023,"1,094.87",0.00
08/16/2023,Invoice,21105,Bismeaux:Asleep At The Wheel,Asleep At The Wheel Western Swing Ain't Dead Bumper Sticker Reorder,08/17/2023,312.50,0.00
08/16/2023,Invoice,21110,Emily Blocker,Emily Blocker MIMI Wristbands,09/15/2023,337.09,0.00
08/17/2023,Invoice,21106,Driftwood,"Driftwood Mushroom Radio Tee, Tank, Hoodie REORDER",08/18/2023,"3,590.61",0.00
08/17/2023,Invoice,21107,Kill Devil Hill,Kill Devil Hill Texas T-Shirt Reorder,08/18/2023,781.81,0.00
08/17/2023,Invoice,21108,Home Free,Home Free Netherlands Tees,08/17/2023,548.73,0.00
08/17/2023,Invoice,21109,Home Free,Home Free Norway Tees,08/17/2023,703.17,0.00
08/17/2023,Invoice,21111,Among You,Among You BREATHE Sticker,09/16/2023,460.82,0.00
08/17/2023,Invoice,21112,Bowling For Soup,Bowling For Soup Getting Old Sucks Tour Poster,08/17/2023,580.89,0.00
08/17/2023,Invoice,21113,Baseline/Wilspro:Glass Bead Music Inc (Josh Radin),Josh Radin 2023 Fall Tour Tee,08/18/2023,"1,436.16",0.00
08/17/2023,Invoice,21114,Baseline/Wilspro:Glass Bead Music Inc (Josh Radin),Josh Radin Headphone Mountain Tee REORDER,08/18/2023,725.68,0.00
08/18/2023,Invoice,21115,Lions At The Gate,LIONS AT THE GATE - THE EXCUSES WE CANNOT MAKE TEE,08/18/2023,"1,055.19",0.00
08/18/2023,Invoice,21116,Lions At The Gate,LIONS AT THE GATE - THE EXCUSES WE CANNOT MAKE LONGSLEEVE TEE,08/18/2023,"1,373.43",0.00
08/18/2023,Invoice,21117,Lions At The Gate,LIONS AT THE GATE - THE EXCUSES WE CANNOT MAKE HOODIE,08/18/2023,"1,612.74",0.00
08/21/2023,Invoice,21118,NTX Vinyl,NTX Vinyl Logo Hat & Beanie,08/21/2023,824.09,0.00
08/21/2023,Invoice,21119,Sammy Rae,Sammy Ray Friends Tee NO POCKET,09/30/2023,"5,341.64",0.00
08/21/2023,Invoice,21120,Sammy Rae,Sammy Rae I WANNA BE FRIENDS WITH YA HOODIE Reorder,09/30/2023,"3,595.99",0.00
08/21/2023,Invoice,21121,Tone Shop Guitars,Tone Shop Guitars Dallas Tees,09/29/2023,"1,424.79",0.00
08/21/2023,Invoice,21122,Tone Shop Guitars - Southlake,Tone Shop Guitars Southlake Tees,09/29/2023,942.24,0.00
08/21/2023,Invoice,21123,Scoop Merchandise,Blue October STTA 2023 FALL Tour M&G Posters,08/21/2023,"1,741.48",0.00
08/22/2023,Invoice,21124,Bowling For Soup,Bowling For Soup Owl Tee,08/22/2023,"3,506.93",0.00
08/22/2023,Invoice,21125,Bowling For Soup,Bowling For Soup Skeleton Cowboy Tee,08/22/2023,"3,853.94",0.00
08/23/2023,Invoice,21126,Scoop Merchandise,Blue October IHYH I Hope You're Happy Block Tee,08/31/2023,"9,568.85",0.00
08/23/2023,Invoice,21127,Scoop Merchandise,Blue October Down Here Waiting Tee,08/23/2023,"9,362.77",0.00
08/23/2023,Invoice,21128,Scoop Merchandise,Blue October Color Sun Retro Band Photo Tee,08/23/2023,"6,058.90",0.00
08/23/2023,Invoice,21129,Bowling For Soup,Bowling For Soup Goonies Trucker Hat,08/23/2023,"3,557.67",0.00
08/24/2023,Invoice,21130,HK Hospitality,HK Hospitality Peachy Keen Mug REORDER,08/28/2023,"1,028.92",0.00
08/24/2023,Invoice,21131,Sammy Rae,Sammy Rae Ampersand Dad Hat Reorder,09/30/2023,"2,154.42",0.00
08/24/2023,Invoice,21132,Scoop Merchandise,Blue October 2023 Fall Tour Tee,08/24/2023,"18,762.94",0.00
08/24/2023,Invoice,21134,Bowling For Soup,Bowling For Soup 1985 Lyric Tee,08/24/2023,"5,062.98",0.00
08/24/2023,Invoice,21135,Bowling For Soup,Bowling For Soup Goonies Windbreaker,08/24/2023,"11,215.94",0.00
08/24/2023,Invoice,21136,Bowling For Soup,Bowling For Soup Jodi Band Photo Tee,08/25/2023,"6,218.94",0.00
08/26/2023,Invoice,21137,Bowling For Soup,Bowling For Soup Punk Rock 101 Tee,08/26/2023,"2,723.63",0.00
08/26/2023,Invoice,21138,Scoop Merchandise,Blue October Caricatures Tee,08/26/2023,"7,520.61",0.00
08/26/2023,Invoice,21139,Vertical Horizon,Vertical Horizon Circle Logo Hoodie REORDER,08/28/2023,"1,454.77",0.00
08/26/2023,Invoice,21140,Vertical Horizon,Vertical Horizon Half Tone LightBurst Tee REORDER,08/28/2023,901.63,0.00
08/26/2023,Invoice,21141,Vertical Horizon,Vertical Horizon Everything You Want 2023 Tee,08/28/2023,"1,172.90",0.00
08/28/2023,Invoice,21133,Bartley Dunnes,Bartley Dunnes A Most Unusual Pub Coaster REORDER,08/28/2023,"1,335.06",0.00
08/28/2023,Invoice,21142,Scoop Merchandise,Blue October STTA Pullover Hoodies Reorder,08/28/2023,"22,690.10",0.00
08/28/2023,Invoice,21143,Bowling For Soup,Bowling For Soup Getting Old Sucks Tour Tee,08/28/2023,"15,484.91",0.00
08/28/2023,Invoice,21144,Vertical Horizon,Vertical Horizon Logo Trucker Hat Reorder,08/28/2023,622.07,0.00
08/28/2023,Invoice,21145,Vertical Horizon,Vertical Horizon Logo Beanie - Dad Hat REORDER,08/28/2023,823.01,0.00
08/29/2023,Invoice,21146,Bismeaux:Asleep At The Wheel,Bismeaux:Asleep At The Wheel Logo Pocket Tee REORDER,08/29/2023,"2,558.66",0.00
08/29/2023,Invoice,21147,Scoop Merchandise,Blue October Skeleton Lovers Short Sleeve and Long Sleeve Tee,08/29/2023,"26,318.48",0.00
08/31/2023,Invoice,21148,Unveil The Strength,Unveil The Strength We Fight Like Lions Tee,09/01/2023,750.96,0.00
08/31/2023,Invoice,21149,Cinestate Fangoria,Fangoria Nalgene Water Bottle,09/01/2023,"1,811.55",0.00
08/31/2023,Invoice,21150,Cinestate Fangoria,Fangoria Campfire Mug,09/01/2023,"1,126.96",0.00
08/31/2023,Invoice,21151,Scoop Merchandise,Blue October STTA Skull Roses Flexfit Hats,09/01/2023,"5,529.25",0.00
08/31/2023,Invoice,F20286,Nothing More,,09/07/2023,"7,289.47",0.00
08/31/2023,Invoice,F20287,Bandcamp - Heavy Metal Store,,09/30/2023,"3,099.19",0.00
08/31/2023,Invoice,F20288,URComped,,09/07/2023,"2,513.40",0.00
08/31/2023,Invoice,F20289,Shopify - Gentle Giant,,09/07/2023,"1,175.55",0.00
08/31/2023,Invoice,F20290,PCI 2 (Publishing Concepts) (deleted),,08/31/2023,"12,048.78",0.00
08/31/2023,Invoice,F20291,Shopify - Tower Records,,09/07/2023,"1,186.49",0.00
08/31/2023,Invoice,F20292,Shopify - Violetta Zironi,,09/07/2023,378.59,0.00
08/31/2023,Invoice,F20293,Andy Timmons,,09/07/2023,417.08,0.00
08/31/2023,Invoice,F20294,Bandcamp - Chrystabell,,09/07/2023,284.36,0.00
08/31/2023,Invoice,F20295,Shopify - Lethal Amounts,,09/07/2023,138.64,0.00
08/31/2023,Invoice,F20296,Morgan James,,09/30/2023,97.13,0.00
08/31/2023,Invoice,F20297,Shopify - Engelbert Humperdinck,,09/07/2023,104.07,0.00
08/31/2023,Invoice,F20299,Shopify - Monique Billings,,09/07/2023,31.53,0.00
08/31/2023,Invoice,F20300,Shopify - Semisonic,,09/07/2023,31.41,0.00
08/31/2023,Invoice,F20301,Shopify - TNT Recordings,,09/07/2023,90.65,0.00
08/31/2023,Invoice,F20302,Shopify - LC Records,,09/07/2023,219.51,0.00
08/31/2023,Invoice,F20303,Shopify - Vaultboy,,09/07/2023,61.07,0.00
08/31/2023,Invoice,F20304,Shopify - Spottie WiFi,,09/07/2023,141.38,0.00
08/31/2023,Invoice,F20305,Bandcamp - Laura Ainsworth,,09/07/2023,10.95,0.00
08/31/2023,Invoice,F20306,Shopify - Changeland,,09/07/2023,33.90,0.00
08/31/2023,Invoice,F20308,Shopify - Pinpoint Dealer Services,,09/07/2023,64.92,0.00
08/31/2023,Invoice,F20309,Shopify - PRN Alumni Foundation,,09/07/2023,35.17,0.00
08/31/2023,Invoice,F20310,Shopify - Zyg Zyg Publishing,,09/07/2023,10.45,0.00
08/31/2023,Invoice,F20311,What School Could Be?,,09/30/2023,615.06,0.00
08/31/2023,Invoice,F20307,Freedom Keepers United,,09/07/2023,460.54,0.00
08/31/2023,Invoice,21458,The Luka State,,09/30/2023,165.21,165.21
09/01/2023,Invoice,21153,Sammy Rae,Sammy Rae CAMP Ringer Tee Embroidery,09/30/2023,"4,604.40",0.00
09/01/2023,Invoice,21154,Sammy Rae,Sammy Rae CAMP Tour Tee,09/30/2023,"8,504.77",0.00
09/01/2023,Invoice,21155,Sammy Rae,Sammy Rae Ampersand Pattern Tote Bag,09/30/2023,"2,283.73",0.00
09/01/2023,Invoice,21156,Jackopierce,Jackopirece STAR Tee & Camo Hoodie Reorder,09/06/2023,957.69,0.00
09/01/2023,Invoice,21157,Sammy Rae,Sammy Rae CAMP Tour Poster,09/30/2023,"1,555.57",0.00
09/05/2023,Invoice,21152,BCM Entertainment,Brian Culbertson Trilogy Silhouette Tee REORDER,09/08/2023,"2,977.10",0.00
09/05/2023,Invoice,21158,HK Hospitality,Mom's NYC Heart Logo Beanies REORDER,09/08/2023,332.45,0.00
09/05/2023,Invoice,21159,Shayna Steele,Shayna Steele Gold Dust Tee REORDER,09/08/2023,647.27,0.00
09/05/2023,Invoice,21160,BCM Entertainment,BCM Entertainment Chicago Jazz Getaway Tote Bag,09/06/2023,496.18,0.00
09/06/2023,Invoice,21161,Scoop Merchandise,Blue October Skull Skyline Hat,09/06/2023,"4,721.61",0.00
09/06/2023,Invoice,21162,HK Hospitality,Mom's NYC Heart Logo Sweat Shirt REORDER on BLACK,09/08/2023,"1,453.19",0.00
09/06/2023,Invoice,21164,Nothing More,Nothing More Spirits Album Cover Flat Poster REORDER,09/06/2023,534.72,0.00
09/06/2023,Invoice,21165,Yam Haus,Yam Haus Fall Tour 2023 Poster,09/29/2023,259.46,0.00
09/06/2023,Invoice,21166,Jackopierce,Jackopierce Drawstring Bags,09/30/2023,699.24,0.00
09/07/2023,Invoice,21163,Jamie Mclean Band,Jamie Mclean Band Logo Koozie Reorder,09/11/2023,204.18,0.00
09/07/2023,Invoice,21167,Yam Haus,Yam Haus Can You See Me Falling  - This Isn't A Band - Stupid & Famous STICKERS,09/29/2023,"1,235.42",0.00
09/07/2023,Invoice,21168,Baseline/Wilspro:Glass Bead Music Inc (Josh Radin),Josh Radin Guitar Pick,09/09/2023,199.00,0.00
09/08/2023,Invoice,21169,BCM Entertainment,BCM Entertainment Chicago Jazz Getaway Enamel Pin,09/11/2023,308.99,0.00
09/08/2023,Invoice,21170,Sammy Rae,Sammy Rae CAMP Enamel Pin,09/30/2023,"1,614.64",0.00
09/08/2023,Invoice,21171,Scoop Merchandise,Blue October Spinning the Truth Around Tumbler Reorder,09/08/2023,"3,913.93",0.00
09/11/2023,Invoice,21172,Bowling For Soup,Bowling For Soup Barbie Tee,09/11/2023,"1,612.41",0.00
09/11/2023,Invoice,21173,Yam Haus,Yam Haus 2023 Fall Tour Tee,09/29/2023,"1,446.95",0.00
09/11/2023,Invoice,21174,Yam Haus,Yam Haus Stupid & Famous Hoodie,09/29/2023,"2,285.78",0.00
09/11/2023,Invoice,21175,Yam Haus,Yam Haus Stupid & Famous Band Photo Tee,09/29/2023,714.48,0.00
09/11/2023,Invoice,21176,Yam Haus,Yam Haus Stupid & Famous Tote Bag,09/29/2023,618.17,0.00
09/12/2023,Invoice,21177,Flickerstick,I'd Like to Buy the World a Coke Tees,10/12/2023,410.16,0.00
09/12/2023,Invoice,21178,Flickerstick,Phoenix Lightning Tees,10/12/2023,414.96,0.00
09/12/2023,Invoice,21179,Ava Della Pietra,Ava Della Pietra Photo Tee,09/15/2023,716.46,0.00
09/12/2023,Invoice,21180,Jamie Mclean Band,Jamie Mclean Band Logo Tee Reorder,09/15/2023,"1,176.08",0.00
09/12/2023,Invoice,21181,HK Hospitality,Mom's Midtown Roll Sticker REORDER,09/12/2023,472.47,0.00
09/12/2023,Invoice,21182,Michelle Wolf,Michelle Wolf 2023 Tour Tee,09/22/2023,"7,409.14",0.00
09/12/2023,Invoice,21183,NTX Vinyl,NTX Vinyl Logo Hat & Beanie REORDER,09/12/2023,474.59,0.00
09/13/2023,Invoice,21184,Jim Cocke,,10/13/2023,19.69,0.00
09/13/2023,Invoice,21185,Hand Drawn Pressing,,10/13/2023,285.00,0.00
09/14/2023,Invoice,21186,Brass Against,Brass Against Skull Coveralls,09/15/2023,"1,971.99",0.00
09/14/2023,Invoice,21187,Michael Lington,Michael Lington Dad Hat,09/14/2023,820.32,0.00
09/14/2023,Invoice,21188,Fastball (Review),Fastball Script Logo Tee Reorder,09/15/2023,"1,574.08",0.00
09/14/2023,Invoice,21189,Home Free,Home Free EU 2023 Tour Tees,10/31/2023,"26,230.27",0.00
09/14/2023,Invoice,21190,Home Free,Home Free 2023 EU Tour Poster,10/31/2023,"1,640.28",0.00
09/14/2023,Invoice,21191,Hand Drawn Pressing,,10/14/2023,50.00,0.00
09/15/2023,Invoice,21193,Sammy Rae,Sammy Rae CAMP Nalgene Water Bottle,09/30/2023,"2,314.12",0.00
09/15/2023,Invoice,21194,Sammy Rae,Sammy Rae BE A FRIEND Pennants,09/30/2023,"2,075.15",0.00
09/15/2023,Invoice,21195,Sammy Rae,Sammy Rae CAMP Patch,09/30/2023,"1,566.67",0.00
09/15/2023,Invoice,21196,Johnny Stimson,Johnny Stimson Motorbike Long Sleeve Tee,09/15/2023,"1,274.78",0.00
09/15/2023,Invoice,21197,Johnny Stimson,Johnny Stimson You Can Do It Tee,09/18/2023,"1,011.35",0.00
09/15/2023,Invoice,21198,Johnny Stimson,Johnny Stimson Johnny's World Tee,09/18/2023,"1,511.77",0.00
09/15/2023,Invoice,21199,Warrant,Warrant Hot Rod Tee REORDER,09/19/2023,"2,174.04",0.00
09/15/2023,Invoice,21200,Warrant,Warrant Crown Skull Louder Harder Faster Tee REORDER - GREEN PRINT,09/25/2023,"2,612.47",0.00
09/15/2023,Invoice,21201,HK Hospitality,Mom's ASTORIA Roll Sticker,09/18/2023,496.27,0.00
09/15/2023,Invoice,21202,Morgan James,Morgan James Vinyl Record USB REORDER,09/18/2023,"1,371.65",0.00
09/15/2023,Invoice,21203,Lucky Chops,Lucky Chops Sky Horns Tee,09/22/2023,"2,360.71",0.00
09/15/2023,Invoice,21204,Lucky Chops,Lucky Chops Sky Horns Hoodie,09/15/2023,"2,371.59",0.00
09/15/2023,Invoice,21205,Lucky Chops,Lucky Chops New Day Logo Tee REORDER,09/22/2023,"1,085.44",0.00
09/19/2023,Invoice,21206,PCI 2 (Publishing Concepts) (deleted):University of West Alabama (deleted),PCI University of West Alabama,09/19/2023,"3,843.99",0.00
09/19/2023,Invoice,21207,PCI 2 (Publishing Concepts) (deleted):Framingham State University Foundation Inc (deleted),PCI Framingham State University,09/19/2023,"8,246.07",0.00
09/19/2023,Invoice,21208,Johnny Stimson,Johnny Stimson Johnny's World Mug,09/19/2023,487.63,0.00
09/19/2023,Invoice,21212,Lucky Chops,Lucky Chops Logo Beanie REORDER,09/22/2023,621.82,0.00
09/19/2023,Invoice,21213,Lucky Chops,Lucky Chops Instrument Tee REORDER,09/22/2023,"1,685.21",0.00
09/19/2023,Invoice,21215,Sammy Rae,Sammy Rae Ampersand Dad Hat Reorder,09/30/2023,"2,154.42",0.00
09/19/2023,Invoice,21216,Warrant,Warrant Cherry Pie Tee,09/25/2023,"2,849.04",0.00
09/19/2023,Invoice,21217,Scoop Merchandise,Blue October STTA Patch Reorder,09/19/2023,587.50,0.00
09/20/2023,Invoice,21220,PCI 2 (Publishing Concepts) (deleted):Grand Lodge of Kansas (deleted),PCI Grand Lodge of Kansas,09/20/2023,"8,928.79",0.00
09/20/2023,Invoice,21221,PCI 2 (Publishing Concepts) (deleted):Providence Country Day School (deleted),PCI Providence Country Day School,09/20/2023,"2,172.72",0.00
09/20/2023,Invoice,21222,PCI 2 (Publishing Concepts) (deleted):Molloy University (deleted),,09/20/2023,"6,531.16",0.00
09/20/2023,Invoice,21223,"PCI 2 (Publishing Concepts) (deleted):Iota Phi Theta Fraternity, Inc. (deleted)",,09/20/2023,"8,809.06",0.00
09/20/2023,Invoice,21224,PCI 2 (Publishing Concepts) (deleted):Damien Memorial School (deleted),,09/20/2023,"3,799.55",0.00
09/20/2023,Invoice,21225,PCI 2 (Publishing Concepts) (deleted):Sigma Chi International (deleted),PCI Sigma Chi International,09/20/2023,"44,324.73",0.00
09/21/2023,Invoice,21192,Jay Tynes,Jay Tynes NTNOA Hats,09/22/2023,"1,313.28",0.00
09/21/2023,Invoice,21226,Sammy Rae,Sammy Ray Friends Tee NO POCKET REORDER,09/30/2023,"3,329.35",0.00
09/21/2023,Invoice,21227,Sammy Rae,Sammy Rae CAMP Tour Tee REORDER,09/30/2023,"4,181.39",0.00
09/23/2023,Invoice,21228,Bruce Molsky,Bruce Molsky Fountain Pen REORDER,09/26/2023,355.47,0.00
09/23/2023,Invoice,21229,Stanley's Famous Pit BBQ,Stanley's Famous Pit BBQ Koozie Reorder,09/25/2023,928.87,0.00
09/23/2023,Invoice,21230,Baseline/Wilspro:Glass Bead Music Inc (Josh Radin),Josh Radin 2023 Fall Tour Tee REORDE,09/26/2023,837.94,0.00
09/23/2023,Invoice,21231,Baseline/Wilspro:Glass Bead Music Inc (Josh Radin),Josh Radin Beetle Tee Cream REORDER,09/26/2023,"1,032.21",0.00
09/23/2023,Invoice,21232,Baseline/Wilspro:Glass Bead Music Inc (Josh Radin),Josh Radin Brand New Day Tee Reorder,09/26/2023,"1,079.99",0.00
09/23/2023,Invoice,21233,Martin Schneider,Martin Schneider 1911 Tee,09/29/2023,907.61,0.00
09/23/2023,Invoice,21234,Martin Schneider,Martin Schneider Arisaka,09/29/2023,907.61,0.00
09/23/2023,Invoice,21235,Martin Schneider,Martin Schneider C&Rrsenal V3 Tee,09/29/2023,872.44,0.00
09/23/2023,Invoice,21236,Martin Schneider,Martin Schneider Henry Colt Equal Tee,09/29/2023,837.27,0.00
09/23/2023,Invoice,21237,Martin Schneider,Martin Schneider Martini Henry's Tee,09/29/2023,907.61,0.00
09/23/2023,Invoice,21238,Martin Schneider,Martin Schneider E Pluribus Unum USA V2 Tee,09/29/2023,907.61,0.00
09/23/2023,Invoice,21239,Bowling For Soup,Bowling For Soup 30yr Eagle Tee REORDER,09/29/2023,"4,419.62",0.00
09/23/2023,Invoice,21240,Bowling For Soup,Bowling For Soup Skeleton Cowboy Tee REORDER,09/30/2023,"3,244.55",0.00
09/23/2023,Invoice,21241,Bowling For Soup,Bowling For Soup Owl Tee REORDER,09/30/2023,"2,942.79",0.00
09/23/2023,Invoice,21242,Bowling For Soup,Bowling For Soup Punk Rock 101 Tee REORDER,09/30/2023,"2,712.63",0.00
09/23/2023,Invoice,21243,Bowling For Soup,Bowling For Soup Getting Old Sucks Tour Tee REORDER,09/30/2023,"10,365.36",0.00
09/23/2023,Invoice,21244,Bowling For Soup,Bowling For Soup 1985 Lyric Tee REORDER,09/30/2023,"4,285.84",0.00
09/23/2023,Invoice,21245,Flickerstick,Embroidered Abbv Logo Caps,10/30/2023,206.90,0.00
09/30/2023,Invoice,F20312,Nothing More,,10/07/2023,"3,465.55",0.00
09/30/2023,Invoice,F20313,Bandcamp - Heavy Metal Store,,10/30/2023,"1,467.47",0.00
09/30/2023,Invoice,F20314,URComped,,10/07/2023,"1,627.85",0.00
09/30/2023,Invoice,F20316,PCI 2 (Publishing Concepts) (deleted),,09/30/2023,"8,470.72",0.00
